SurgeryProcedureMainGroupId,SurgeryProcedureSubGroupId,SurgeryProcedureId,Code,SurgeryProcedure,SurgeryProcedureSeverity,MainGroup,SubGroup,Specialty
2,7,1,2-7-1-Maj,Canaloplasty (of Schlemms Canal with microcatheter) combined with phakoemulsification of lens with implant 'Phako-Canaloplasty' (including topical or local anaesthetic),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,2,2-7-2-Int,Ciliary body ablation,Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,3,2-7-3-Maj,Complex glaucoma surgery (including anti-metabolites/insertion of seton devices) (including topical or local anaesthetic),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,4,2-7-4-Maj,Cyclodialysis (separation of ciliary body),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,5,2-7-5-Maj,Excision of lesion of iris,Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,6,2-7-6-Maj,Goniotomy (surgical treatment of glaucoma) (including topical or local anaesthetic),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,7,2-7-7-Min,Injection into anterior chamber (including topical or local anaesthetic),Min,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,8,2-7-8-Maj,Insertion of valve into anterior chamber of eye,Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,9,2-7-9-Xma,Iridocyclectomy,Xma,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,10,2-7-10-Min,Irrigation/aspiration of anterior chamber,Min,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,11,2-7-11-Int,Laser iridotomy,Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,12,2-7-12-Int,Laser trabeculoplasty (including topical or local anaesthetic) (and bilateral),Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,13,2-7-13-Int,Paracentesis,Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,14,2-7-14-Maj,Reformation of anterior chamber,Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,15,2-7-15-Int,Removal of foreign body from anterior chamber,Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,16,2-7-16-Maj,Removal of foreign body from iris,Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,17,2-7-17-Maj,Repair of prolapsed iris,Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,18,2-7-18-Maj,Revision of previous glaucoma surgery (including topical local anaesthetic),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,19,2-7-19-Int,Surgical iridectomy,Int,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,7,20,2-7-20-Maj,Surgical trabeculectomy or other penetrating glaucoma procedures (including topical or local anaesthetic),Maj,Eye and orbital contents,Iris and anterior chamber,Opthalmic
2,8,1,2-8-1-Xma,Extracapsular cataract extraction with implant - bilateral,Xma,Eye and orbital contents,Lens,Opthalmic
2,8,2,2-8-2-Maj,Extracapsular cataract extraction with implant - unilateral,Maj,Eye and orbital contents,Lens,Opthalmic
2,8,3,2-8-3-Xma,Extracapsular cataract extraction without implant - bilateral,Xma,Eye and orbital contents,Lens,Opthalmic
2,8,4,2-8-4-Maj,Extracapsular cataract extraction without implant - unilateral,Maj,Eye and orbital contents,Lens,Opthalmic
2,8,5,2-8-5-Maj,Lens implant/exchange,Maj,Eye and orbital contents,Lens,Opthalmic
2,8,6,2-8-6-Int,"Phakoemulsification of cataract, with lens implant - unilateral (including topical or local anaesthetic)",Int,Eye and orbital contents,Lens,Opthalmic
2,8,7,2-8-7-Int,"Phakoemulsification of cataract, without lens implant - unilateral (including topical or local anaesthetic)",Int,Eye and orbital contents,Lens,Opthalmic
2,8,8,2-8-8-Maj,"Phakoemulsification of cataracts, with lens implant - bilateral (including topical or local anaesthetic)",Maj,Eye and orbital contents,Lens,Opthalmic
2,8,9,2-8-9-Maj,"Phakoemulsification of cataracts, without lens implant - bilateral (including topical or local anaesthetic)",Maj,Eye and orbital contents,Lens,Opthalmic
2,8,10,2-8-10-Int,Removal of lens implant,Int,Eye and orbital contents,Lens,Opthalmic
2,8,11,2-8-11-Maj,Secondary insertion of lens implant,Maj,Eye and orbital contents,Lens,Opthalmic
2,8,12,2-8-12-Min,Yag laser photodisruption of posterior capsule of lens (including laser capsulotomy),Min,Eye and orbital contents,Lens,Opthalmic
2,9,1,2-9-1-Maj,Anterior vitrectomy,Maj,Eye and orbital contents,Vitreous,Opthalmic
2,9,2,2-9-2-Min,Intravitreal injection of pharmaceutical agent,Min,Eye and orbital contents,Vitreous,Opthalmic
2,9,3,2-9-3-Xma,"Pars plana vitrectomy with internal tamponade, scleral buckling and retinopexy",Xma,Eye and orbital contents,Vitreous,Opthalmic
2,9,4,2-9-4-Com,"Pars plana vitrectomy with internal tamponade, scleral buckling and retinopexy, including dissection or excision of epiretinal membrane/macular surgery",Com,Eye and orbital contents,Vitreous,Opthalmic
2,9,5,2-9-5-Maj,Pars plana vitrectomy/vitreous biopsy,Maj,Eye and orbital contents,Vitreous,Opthalmic
2,10,1,2-10-1-Xma,"Conventional retinal surgery (may include scleral buckling, injection of gas, drainage and retinopexy)",Xma,Eye and orbital contents,Retina,Opthalmic
2,10,2,2-10-2-Int,Laser photocoagulation/cryotherapy of lesion of retina,Int,Eye and orbital contents,Retina,Opthalmic
2,10,3,2-10-3-Int,Photodynamic therapy to the retina (PDT),Int,Eye and orbital contents,Retina,Opthalmic
2,10,4,2-10-4-Int,Removal of silicone oil,Int,Eye and orbital contents,Retina,Opthalmic
2,10,5,2-10-5-Min,Retinal examination under anaesthetic including retinopexy if necessary,Min,Eye and orbital contents,Retina,Opthalmic
2,11,1,2-11-1-Xma,"Dacryocysto-rhinostomy (endoscopic/laser assisted), including insertion and later removal of tube",Xma,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,2,2-11-2-Maj,Dacryocystorhinostomy (including insertion and later removal of tube),Maj,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,3,2-11-3-Int,Excision/biopsy of lacrimal sac,Int,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,4,2-11-4-Min,Incision of lacrimal sac,Min,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,5,2-11-5-Min,Insertion of canalicular or punctal plugs,Min,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,6,2-11-6-Int,Lacrimal intubation (as sole procedure),Int,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,7,2-11-7-Min,Probing of nasolacrimal system with/without syringing and/or irrigation,Min,Eye and orbital contents,Lacrimal system,Opthalmic
2,11,8,2-11-8-Min,Puncto-canaliculoplasty,Min,Eye and orbital contents,Lacrimal system,Opthalmic
2,12,1,2-12-1-Min,Fluorescein angiography of eye (including ocular photography),Min,Eye and orbital contents,General,Opthalmic
2,12,2,2-12-2-Min,Fundus or anterior segment ocular photography (as sole procedure),Min,Eye and orbital contents,General,Opthalmic
2,12,3,2-12-3-Maj,Insertion of radioactive plaque into eye (including later removal),Maj,Eye and orbital contents,General,Opthalmic
3,1,1,3-1-1-Min,Biopsy of lesion of pinna (as sole procedure),Min,"Ear, nose and throat",External ear,ENT
3,1,2,3-1-2-Maj,Boney meatoplasty,Maj,"Ear, nose and throat",External ear,ENT
3,1,3,3-1-3-Min,Drainage of haematoma/abscess of pinna,Min,"Ear, nose and throat",External ear,ENT
3,1,4,3-1-4-Min,Excision accessory auricle/preauricular appendage,Min,"Ear, nose and throat",External ear,ENT
3,1,5,3-1-5-Min,Excision of lesion of external auditory canal,Min,"Ear, nose and throat",External ear,ENT
3,1,6,3-1-6-Int,Excision of lesion of pinna,Int,"Ear, nose and throat",External ear,ENT
3,1,7,3-1-7-Int,Excision of preauricular sinus,Int,"Ear, nose and throat",External ear,ENT
3,1,8,3-1-8-Int,Pinnaplasty (including bilateral) (child 14 and below only),Int,"Ear, nose and throat",External ear,ENT
3,1,9,3-1-9-Xma,Reconstruction of external auditory canal,Xma,"Ear, nose and throat",External ear,ENT
3,1,10,3-1-10-Com,Reconstruction of external ear for anotia/microtia using cartilage,Com,"Ear, nose and throat",External ear,ENT
3,1,11,3-1-11-Min,Removal of foreign body from external auditory canal (and bilateral),Min,"Ear, nose and throat",External ear,ENT
3,1,12,3-1-12-Int,Removal of multiple boney exostoses EAC,Int,"Ear, nose and throat",External ear,ENT
3,1,13,3-1-13-Int,Removal of solitary osteoma of EAC,Int,"Ear, nose and throat",External ear,ENT
3,1,14,3-1-14-Min,Repair of pinna,Min,"Ear, nose and throat",External ear,ENT
3,1,15,3-1-15-Int,Soft tissue meatoplasty of EAC,Int,"Ear, nose and throat",External ear,ENT
3,1,16,3-1-16-Maj,Total excision of pinna,Maj,"Ear, nose and throat",External ear,ENT
3,2,1,3-2-1-Maj,Combined approach tympanoplasty - intact canal wall tympanoplasty,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,2,3-2-2-Maj,Diagnostic tympanotomy (as sole procedure),Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,3,3-2-3-Com,Drainage of petrous apex for sepsis,Com,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,4,3-2-4-Min,Examination of ear under general anaesthetic (as sole procedure),Min,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,5,3-2-5-Com,Exploration of entire middle ear course of VII,Com,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,6,3-2-6-Xma,"Exploration of facial nerve, mastoid segment, facial nerve",Xma,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,7,3-2-7-Com,Lateral petrosectomy (for tumour),Com,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,8,3-2-8-Min,Middle ear polypectomy,Min,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,9,3-2-9-Maj,Middle ear tumour excision,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,10,3-2-10-Xma,Modified radical mastoidectomy (including meatoplasty),Xma,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,11,3-2-11-Maj,Myringoplasty,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,12,3-2-12-Min,Myringotomy (and bilateral),Min,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,13,3-2-13-Int,Myringotomy and insertion of tube through tympanic membrane (and bilateral),Int,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,14,3-2-14-Xma,Ossiculoplasty,Xma,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,15,3-2-15-Maj,Radical mastoidectomy (including meatoplasty),Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,16,3-2-16-Min,Removal of Grommets,Min,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,17,3-2-17-Maj,Repair of peri-lymph fistula,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,18,3-2-18-Maj,Revision of mastoidectomy (including meatoplasty),Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,19,3-2-19-Xma,Revision stapedectomy,Xma,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,20,3-2-20-Maj,Simple mastoidectomy,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,21,3-2-21-Maj,Stapedectomy,Maj,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,22,3-2-22-Min,Suction clearance of middle ear (as sole procedure),Min,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,23,3-2-23-Com,Total petrosectomy (for tumour),Com,"Ear, nose and throat",Middle ear and mastoid,ENT
3,2,24,3-2-24-Xma,Tympanic neurectomy,Xma,"Ear, nose and throat",Middle ear and mastoid,ENT
3,3,1,3-3-1-Com,Excision of acoustic neuroma (vestibular schwannoma) - tumours managed by combined oto-neurosurgical team irrespective of tumour size,Com,"Ear, nose and throat",Inner ear,ENT
3,3,2,3-3-2-Com,Excision of acoustic neuroma (vestibular schwannoma) - tumours more than 2.5cm or compressing brain stem (performed by single surgeon),Com,"Ear, nose and throat",Inner ear,ENT
3,3,3,3-3-3-Com,Excison of acoustic neuroma (vestibular schwannoma) - tumours less than 2.5cm (performed by single surgeon),Com,"Ear, nose and throat",Inner ear,ENT
3,3,4,3-3-4-Com,Insertion of cochlear implant,Com,"Ear, nose and throat",Inner ear,ENT
3,3,5,3-3-5-Xma,Membranous labyrinthectomy,Xma,"Ear, nose and throat",Inner ear,ENT
3,3,6,3-3-6-Maj,Operation(s) on endolymphatic sac,Maj,"Ear, nose and throat",Inner ear,ENT
3,3,7,3-3-7-Xma,Osseous labyrinthectomy,Xma,"Ear, nose and throat",Inner ear,ENT
3,3,8,3-3-8-Min,Transtympanic chemical labrynthectomy,Min,"Ear, nose and throat",Inner ear,ENT
3,3,9,3-3-9-Int,Transtympanic electrocochleography,Int,"Ear, nose and throat",Inner ear,ENT
3,4,1,3-4-1-Min,Biopsy of of septum of nose,Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,2,3-4-2-Int,Closure of perforation of septum of nose,Int,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,3,3-4-3-Maj,Correction of congenital atresia of choana (including endoscopic),Maj,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,4,3-4-4-Min,Division of adhesions of turbinate of nose (and bilateral),Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,5,3-4-5-Min,Excision of lesion of external nose,Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,6,3-4-6-Min,Excision of lesion of internal nose,Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,7,3-4-7-Int,"Ligation of artery of internal nose (including endoscopic, as sole procedure)",Int,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,8,3-4-8-Min,Nasal septum cauterisation (and bilateral),Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,9,3-4-9-Min,Packing of cavity of nose (as sole procedure),Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,10,3-4-10-Min,"Polypectomy of internal nose (and bilateral, including endoscopic)",Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,11,3-4-11-Min,"Reduction turbinates of nose (laser, diathermy, out fracture etc)",Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,12,3-4-12-Int,"Reduction turbinates of nose (trim, radical excision)",Int,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,13,3-4-13-Min,Removal of foreign body from cavity of nose,Min,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,14,3-4-14-Maj,Rhinoplasty following trauma or excision of tumour (including attention to turbinates),Maj,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,15,3-4-15-Int,Septoplasty of nose (including attention to turbinates),Int,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,16,3-4-16-Maj,Septorhinoplasty +/- graft/implant following trauma or excision of tumour (including attention to turbinates),Maj,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,17,3-4-17-Int,Submucous resection of nasal septum,Int,"Ear, nose and throat",Nose and nasal cavity,ENT
3,4,18,3-4-18-Maj,Total excision of nose,Maj,"Ear, nose and throat",Nose and nasal cavity,ENT
3,5,1,3-5-1-Min,Antral puncture and wash-out (and bilateral),Min,"Ear, nose and throat",Nasal sinuses,ENT
3,5,2,3-5-2-Maj,Bone flap to frontal sinus (and bilateral),Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,3,3-5-3-Int,Caldwell-Luc procedure,Int,"Ear, nose and throat",Nasal sinuses,ENT
3,5,4,3-5-4-Int,Closure of oro-antral fistula,Int,"Ear, nose and throat",Nasal sinuses,ENT
3,5,5,3-5-5-Com,Cranio-facial resection,Com,"Ear, nose and throat",Nasal sinuses,ENT
3,5,6,3-5-6-Min,Diagnostic endoscopy of sinus (as sole procedure),Min,"Ear, nose and throat",Nasal sinuses,ENT
3,5,7,3-5-7-Maj,Endoscopic balloon dilation frontal sinuplasty,Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,8,3-5-8-Maj,Endoscopic balloon dilation maxillary sinuplasty,Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,9,3-5-9-Maj,Endoscopic balloon dilation sphenoid sinuplasty,Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,10,3-5-10-Xma,Endoscopic exploration frontal sinus beyond frontoethmoid recess,Xma,"Ear, nose and throat",Nasal sinuses,ENT
3,5,11,3-5-11-Maj,External frontoethmoidectomy,Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,12,3-5-12-Maj,"FESS Uncinectomy, ethmoidectomy, antrostomy or antral puncture inc polypectomy and attention to turbinates etc",Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,13,3-5-13-Maj,"Image guided endoscopic frontal, sphenoid and/or ethmoid sinus surgery (FESS)",Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,5,14,3-5-14-Int,Intranasal antrostomy including endoscopic and antral washout (including bilateral),Int,"Ear, nose and throat",Nasal sinuses,ENT
3,5,15,3-5-15-Int,Lateral rhinotomy into sinuses,Int,"Ear, nose and throat",Nasal sinuses,ENT
3,5,16,3-5-16-Min,Manipulation under anaesthesia of fractured nose (as sole procedure),Min,"Ear, nose and throat",Nasal sinuses,ENT
3,5,17,3-5-17-Com,Median drainage of frontal sinus (Modified Lothrop procedure),Com,"Ear, nose and throat",Nasal sinuses,ENT
3,5,18,3-5-18-Int,Operation(s) on sphenoid sinus (including endoscopic),Int,"Ear, nose and throat",Nasal sinuses,ENT
3,5,19,3-5-19-Xma,Transnasal repair of leaking CSF (Including endoscopic),Xma,"Ear, nose and throat",Nasal sinuses,ENT
3,5,20,3-5-20-Min,Trephining of frontal sinus,Min,"Ear, nose and throat",Nasal sinuses,ENT
3,5,21,3-5-21-Maj,Vidian neurectomy (including endoscopic),Maj,"Ear, nose and throat",Nasal sinuses,ENT
3,6,1,3-6-1-Min,Adenoidectomy,Min,"Ear, nose and throat",Throat,ENT
3,6,2,3-6-2-Int,Adenotonsillectomy (and bilateral),Int,"Ear, nose and throat",Throat,ENT
3,6,3,3-6-3-Int,Arrest of haemorrhage following tonsillectomy/adenoidectomy,Int,"Ear, nose and throat",Throat,ENT
3,6,4,3-6-4-Min,Diagnostic endoscopic examination of pharynx/larynx (including biopsy) (as sole procedure),Min,"Ear, nose and throat",Throat,ENT
3,6,5,3-6-5-Min,Drainage of peritonsillar abscess (quinsy),Min,"Ear, nose and throat",Throat,ENT
3,6,6,3-6-6-Maj,Operation(s) on pharyngeal pouch (exterior approach),Maj,"Ear, nose and throat",Throat,ENT
3,6,7,3-6-7-Xma,Partial pharyngectomy,Xma,"Ear, nose and throat",Throat,ENT
3,6,8,3-6-8-Maj,Pharyngeal pouch - endoscopic procedures,Maj,"Ear, nose and throat",Throat,ENT
3,6,9,3-6-9-Maj,Repair of pharynx,Maj,"Ear, nose and throat",Throat,ENT
3,6,10,3-6-10-Min,Therapeutic endoscopic operation on pharynx,Min,"Ear, nose and throat",Throat,ENT
3,6,11,3-6-11-Int,"Tonsillectomy - adult, age 13 + (and bilateral)",Int,"Ear, nose and throat",Throat,ENT
